Dest,Origin,TaxiIn,TaxiOut
FWA,ATL,5.666666666666667,20.666666666666668
FWA,AZA,7.0,12.0
FWA,DTW,5.666666666666667,19.333333333333332
FWA,MSP,7.5,20.0
FWA,ORD,7.111111111111111,22.11111111111111
FWA,PIE,5.0,11.5
GCC,DEN,5.3076923076923075,17.0
GEG,BOI,3.3529411764705883,9.705882352941176
GEG,DEN,3.3529411764705883,13.882352941176471
GEG,LAS,3.3333333333333335,11.166666666666666
GEG,LAX,6.0,19.0
GEG,MSP,3.6666666666666665,14.0
GEG,OAK,3.111111111111111,10.333333333333334
GEG,ORD,3.8,20.6
GEG,PDX,3.8636363636363638,9.409090909090908
GEG,PHX,3.0,8.0
GEG,SEA,3.9565217391304346,14.978260869565217
GEG,SFO,3.2857142857142856,21.428571428571427
GEG,SJC,3.0,8.0
GEG,SLC,3.0,17.5
GEG,SMF,3.0,9.25
GFK,AZA,9.5,16.5
GFK,LAS,7.0,13.0
GFK,MSP,6.0,19.0
GFK,SFB,5.0,19.0
GJT,DEN,3.1538461538461537,16.692307692307693
GJT,SLC,4.0,10.5
GNV,ATL,3.75,13.75
GPT,ATL,3.5,16.833333333333332
GPT,IAH,4.666666666666667,13.0
GPT,SFB,5.0,15.0
GRB,DTW,6.0,16.0
GRB,MSP,4.0,17.0
GRB,ORD,4.3,17.9
GRI,AZA,8.0,16.0
GRI,LAS,6.0,12.5
GRK,IAH,3.75,16.75
GRR,ATL,3.75,13.25
GRR,AZA,6.0,14.333333333333334
GRR,BWI,5.0,9.5
GRR,DEN,5.285714285714286,15.714285714285714
GRR,DTW,3.75,17.0
GRR,EWR,5.5,18.0
GRR,FLL,6.333333333333333,16.0
GRR,IAD,4.5,15.5
GRR,IAH,4.0,17.5
GRR,LGA,4.0,15.0
GRR,MCO,5.0,14.0
GRR,MDW,4.7272727272727275,10.545454545454545
GRR,MSP,3.75,18.75
GRR,ORD,3.9444444444444446,18.444444444444443
GRR,PGD,8.0,14.5
GRR,PIE,7.25,11.0
GRR,RSW,7.75,11.5
GRR,SFB,7.75,14.25
GRR,TPA,4.5,15.5
GSO,ATL,4.875,14.375
GSO,DTW,4.5,27.0
GSO,EWR,4.777777777777778,20.666666666666668
GSO,IAD,5.0,15.5
GSO,LGA,4.0,26.0
GSO,ORD,4.125,21.75
GSO,PIE,10.0,8.0
GSO,SFB,7.5,13.5
GSP,ATL,2.6875,14.8125
GSP,DTW,3.25,20.75
GSP,EWR,3.857142857142857,21.571428571428573
GSP,FLL,6.0,22.0
GSP,IAD,3.5,16.25
GSP,IAH,6.0,12.5
GSP,ORD,4.076923076923077,22.076923076923077
GSP,SFB,5.0,11.0
GTF,AZA,4.0,13.0
GTF,DEN,3.375,12.875
GTF,SLC,4.5,16.0
GTR,ATL,4.0,20.666666666666668
